X-axis,Y-axis,Timestep,Density,Fuel
9061.0864,12163.6650605502,3843,19,31.51
9061.0864,12163.6650605502,3844,19,45.74
9061.0864,12163.6650605502,3845,20,39.31
9061.0864,12163.6650605502,3846,19,36.84
9061.0864,12163.6650605502,3847,19,34.83
9061.0864,12163.6650605502,3848,21,55.42
9061.0864,12163.6650605502,3849,22,33.03
9061.0864,12163.6650605502,3850,21,45.55
9061.0864,12163.6650605502,3851,22,41.04
9061.0864,12163.6650605502,3852,20,39.05
9061.0864,12163.6650605502,3853,21,25.25
9061.0864,12163.6650605502,3854,21,20.38
9061.0864,12163.6650605502,3855,22,48.15
9061.0864,12163.6650605502,3856,21,29.88
9061.0864,12163.6650605502,3857,21,27.97
9061.0864,12163.6650605502,3858,21,37.62
9061.0864,12163.6650605502,3859,20,27.7
9061.0864,12163.6650605502,3860,20,31.56
9061.0864,12163.6650605502,3861,20,34.31
9061.0864,12163.6650605502,3862,20,39.51
9061.0864,12163.6650605502,3863,19,33.02
9061.0864,12163.6650605502,3864,19,50.04
9061.0864,12163.6650605502,3865,20,41.84
9061.0864,12163.6650605502,3866,20,54.17
9061.0864,12163.6650605502,3867,19,50.57
9061.0864,12163.6650605502,3868,19,38.92
9061.0864,12163.6650605502,3869,19,48.81
9061.0864,12163.6650605502,3870,20,51.19
9061.0864,12163.6650605502,3871,20,45.52
9061.0864,12163.6650605502,3872,19,50.69
9061.0864,12163.6650605502,3873,19,36.14
9061.0864,12163.6650605502,3874,19,36.25
9061.0864,12163.6650605502,3875,19,25.61
9061.0864,12163.6650605502,3876,19,24.79
9061.0864,12163.6650605502,3877,19,22.87
9061.0864,12163.6650605502,3878,19,31.15
9061.0864,12163.6650605502,3879,19,26.6
9061.0864,12163.6650605502,3880,20,39.83
9061.0864,12163.6650605502,3881,20,32.17
9061.0864,12163.6650605502,3882,20,36.49
9061.0864,12163.6650605502,3883,20,48.18
9061.0864,12163.6650605502,3884,20,34.31
9061.0864,12163.6650605502,3885,20,37.72
9061.0864,12163.6650605502,3886,20,44.4
9061.0864,12163.6650605502,3887,20,52.59
9061.0864,12163.6650605502,3888,21,56.56
9061.0864,12163.6650605502,3889,21,52.64
9061.0864,12163.6650605502,3890,21,53.54
9061.0864,12163.6650605502,3891,21,55.26
9061.0864,12163.6650605502,3892,21,43.39
9061.0864,12163.6650605502,3893,21,46.97
9061.0864,12163.6650605502,3894,20,43.32
9061.0864,12163.6650605502,3895,20,62.31
9061.0864,12163.6650605502,3896,21,47.27
9061.0864,12163.6650605502,3897,23,48.72
9061.0864,12163.6650605502,3898,22,47.62
9061.0864,12163.6650605502,3899,21,45.38
9061.0864,12163.6650605502,3900,22,25.08
9061.0864,12163.6650605502,3901,22,40.89
9061.0864,12163.6650605502,3902,23,29.07
9061.0864,12163.6650605502,3903,24,46.91
9061.0864,12163.6650605502,3904,25,61.02
9061.0864,12163.6650605502,3905,25,49.19
9061.0864,12163.6650605502,3906,26,62.23
9061.0864,12163.6650605502,3907,26,59.36
9061.0864,12163.6650605502,3908,25,45.37
9061.0864,12163.6650605502,3909,24,37.89
9061.0864,12163.6650605502,3910,24,31.09
9061.0864,12163.6650605502,3911,24,58.93
9061.0864,12163.6650605502,3912,25,64.4
9061.0864,12163.6650605502,3913,25,40.55
9061.0864,12163.6650605502,3914,24,62.99
9061.0864,12163.6650605502,3915,24,53.99
9061.0864,12163.6650605502,3916,24,38.33
9061.0864,12163.6650605502,3917,22,45.26
9061.0864,12163.6650605502,3918,23,41.02
9061.0864,12163.6650605502,3919,23,43.69
9061.0864,12163.6650605502,3920,23,55.24
9061.0864,12163.6650605502,3921,23,50.28
9061.0864,12163.6650605502,3922,23,39.34
9061.0864,12163.6650605502,3923,23,59.81
9061.0864,12163.6650605502,3924,23,47.64
9061.0864,12163.6650605502,3925,23,58.32
9061.0864,12163.6650605502,3926,23,51.35
9061.0864,12163.6650605502,3927,22,51.21
9061.0864,12163.6650605502,3928,22,49.45
9061.0864,12163.6650605502,3929,22,46.6
9061.0864,12163.6650605502,3930,22,46.2
9061.0864,12163.6650605502,3931,22,39.65
9061.0864,12163.6650605502,3932,22,42.51
9061.0864,12163.6650605502,3933,22,41.92
9061.0864,12163.6650605502,3934,23,66.3
9061.0864,12163.6650605502,3935,23,50.29
9061.0864,12163.6650605502,3936,22,59.08
9061.0864,12163.6650605502,3937,22,63.73
9061.0864,12163.6650605502,3938,22,61.69
9061.0864,12163.6650605502,3939,21,48.39
9061.0864,12163.6650605502,3940,22,69.61
9061.0864,12163.6650605502,3941,22,87.5
9061.0864,12163.6650605502,3942,23,71.7
9061.0864,12163.6650605502,3943,23,63.91
9061.0864,12163.6650605502,3944,23,57.18
9061.0864,12163.6650605502,3945,23,38.2
9061.0864,12163.6650605502,3946,24,35.71
9061.0864,12163.6650605502,3947,24,49.52
9061.0864,12163.6650605502,3948,24,29.13
9061.0864,12163.6650605502,3949,25,36.67
9061.0864,12163.6650605502,3950,25,38.53
9061.0864,12163.6650605502,3951,25,42.86
9061.0864,12163.6650605502,3952,26,24.3
9061.0864,12163.6650605502,3953,26,44.43
9061.0864,12163.6650605502,3954,26,51.64
9061.0864,12163.6650605502,3955,26,41.66
9061.0864,12163.6650605502,3956,27,63.85
9061.0864,12163.6650605502,3957,27,53.31
9061.0864,12163.6650605502,3958,27,62.41
9061.0864,12163.6650605502,3959,28,61.86
9061.0864,12163.6650605502,3960,28,76.86
9061.0864,12163.6650605502,3961,27,59.87
9061.0864,12163.6650605502,3962,28,79.3
9061.0864,12163.6650605502,3963,28,77.25
9061.0864,12163.6650605502,3964,27,70.27
9061.0864,12163.6650605502,3965,27,48.65
9061.0864,12163.6650605502,3966,27,27.23
9061.0864,12163.6650605502,3967,27,45.96
9061.0864,12163.6650605502,3968,28,44.45
9061.0864,12163.6650605502,3969,28,39.44
9061.0864,12163.6650605502,3970,28,46.0
9061.0864,12163.6650605502,3971,28,33.62
9061.0864,12163.6650605502,3972,28,41.35
9061.0864,12163.6650605502,3973,28,41.96
9061.0864,12163.6650605502,3974,27,42.39
9061.0864,12163.6650605502,3975,27,37.31
9061.0864,12163.6650605502,3976,27,40.76
9061.0864,12163.6650605502,3977,28,54.32
9061.0864,12163.6650605502,3978,28,59.24
9061.0864,12163.6650605502,3979,29,64.37
9061.0864,12163.6650605502,3980,27,66.93
9061.0864,12163.6650605502,3981,27,75.14
9061.0864,12163.6650605502,3982,27,76.84
9061.0864,12163.6650605502,3983,27,73.05
9061.0864,12163.6650605502,3984,27,84.16
9061.0864,12163.6650605502,3985,27,82.49
9061.0864,12163.6650605502,3986,28,93.88
9061.0864,12163.6650605502,3987,28,74.26
9061.0864,12163.6650605502,3988,27,66.27
9061.0864,12163.6650605502,3989,27,60.96
9061.0864,12163.6650605502,3990,25,53.64
9061.0864,12163.6650605502,3991,24,55.85
9061.0864,12163.6650605502,3992,25,61.74
9061.0864,12163.6650605502,3993,23,47.01
9061.0864,12163.6650605502,3994,23,42.0
9061.0864,12163.6650605502,3995,23,46.82
9061.0864,12163.6650605502,3996,23,54.81
9061.0864,12163.6650605502,3997,23,44.03
9061.0864,12163.6650605502,3998,22,53.48
9061.0864,12163.6650605502,3999,19,29.42
9061.0864,12163.6650605502,4000,19,39.13
9061.0864,12163.6650605502,4001,17,19.84
9061.0864,12163.6650605502,4002,18,38.91
9061.0864,12163.6650605502,4003,18,28.8
9061.0864,12163.6650605502,4004,18,40.3
9061.0864,12163.6650605502,4005,15,47.97
9061.0864,12163.6650605502,4006,15,37.6
9061.0864,12163.6650605502,4007,14,32.86
9061.0864,12163.6650605502,4008,14,34.15
9061.0864,12163.6650605502,4009,14,37.51
9061.0864,12163.6650605502,4010,13,37.38
9061.0864,12163.6650605502,4011,13,40.8
9061.0864,12163.6650605502,4012,13,30.89
9061.0864,12163.6650605502,4013,13,32.69
9061.0864,12163.6650605502,4014,13,18.03
9061.0864,12163.6650605502,4015,13,18.92
9061.0864,12163.6650605502,4016,13,11.89
9061.0864,12163.6650605502,4017,14,25.51
9061.0864,12163.6650605502,4018,14,25.06
9061.0864,12163.6650605502,4019,14,36.9
9061.0864,12163.6650605502,4020,14,23.12
9061.0864,12163.6650605502,4021,14,28.25
9061.0864,12163.6650605502,4022,14,21.0
9061.0864,12163.6650605502,4023,14,32.51
9061.0864,12163.6650605502,4024,16,40.83
9061.0864,12163.6650605502,4025,17,48.33
9061.0864,12163.6650605502,4026,17,43.36
9061.0864,12163.6650605502,4027,16,46.21
9061.0864,12163.6650605502,4028,16,40.32
9061.0864,12163.6650605502,4029,17,38.7
9061.0864,12163.6650605502,4030,17,46.04
9061.0864,12163.6650605502,4031,17,48.12
9061.0864,12163.6650605502,4032,17,49.45
9061.0864,12163.6650605502,4033,17,43.26
9061.0864,12163.6650605502,4034,18,51.92
9061.0864,12163.6650605502,4035,17,37.79
9061.0864,12163.6650605502,4036,18,31.95
9061.0864,12163.6650605502,4037,18,46.98
9061.0864,12163.6650605502,4038,17,33.47
9061.0864,12163.6650605502,4039,18,38.71
9061.0864,12163.6650605502,4040,18,25.92
9061.0864,12163.6650605502,4041,19,34.54
9061.0864,12163.6650605502,4042,20,42.16
9061.0864,12163.6650605502,4043,20,28.42
9061.0864,12163.6650605502,4044,20,38.92
9061.0864,12163.6650605502,4045,21,30.2
9061.0864,12163.6650605502,4046,21,25.17
9061.0864,12163.6650605502,4047,20,31.59
9061.0864,12163.6650605502,4048,20,35.52
9061.0864,12163.6650605502,4049,20,23.52
9061.0864,12163.6650605502,4050,21,42.55
9061.0864,12163.6650605502,4051,21,46.86
9061.0864,12163.6650605502,4052,21,42.88
9061.0864,12163.6650605502,4053,21,55.93
9061.0864,12163.6650605502,4054,21,47.02
9061.0864,12163.6650605502,4055,21,37.57
9061.0864,12163.6650605502,4056,20,41.7
9061.0864,12163.6650605502,4057,22,47.7
9061.0864,12163.6650605502,4058,23,41.9
9061.0864,12163.6650605502,4059,23,65.3
9061.0864,12163.6650605502,4060,24,59.21
9061.0864,12163.6650605502,4061,25,50.07
9061.0864,12163.6650605502,4062,23,48.55
9061.0864,12163.6650605502,4063,22,44.52
9061.0864,12163.6650605502,4064,23,50.44
9061.0864,12163.6650605502,4065,23,66.53
9061.0864,12163.6650605502,4066,23,60.34
9061.0864,12163.6650605502,4067,24,54.02
9061.0864,12163.6650605502,4068,24,54.1
9061.0864,12163.6650605502,4069,24,51.5
9061.0864,12163.6650605502,4070,24,48.87
9061.0864,12163.6650605502,4071,24,62.69
9061.0864,12163.6650605502,4072,24,64.57
9061.0864,12163.6650605502,4073,23,55.37
9061.0864,12163.6650605502,4074,22,50.06
9061.0864,12163.6650605502,4075,22,51.78
9061.0864,12163.6650605502,4076,23,56.99
9061.0864,12163.6650605502,4077,22,53.45
9061.0864,12163.6650605502,4078,22,53.9
9061.0864,12163.6650605502,4079,22,42.53
9061.0864,12163.6650605502,4080,22,52.03
9061.0864,12163.6650605502,4081,22,43.81
9061.0864,12163.6650605502,4082,22,33.55
9061.0864,12163.6650605502,4083,22,48.18
9061.0864,12163.6650605502,4084,24,62.98
9061.0864,12163.6650605502,4085,23,59.73
9061.0864,12163.6650605502,4086,23,45.36
9061.0864,12163.6650605502,4087,21,64.98
9061.0864,12163.6650605502,4088,21,46.85
9061.0864,12163.6650605502,4089,21,54.63
9061.0864,12163.6650605502,4090,21,60.01
9061.0864,12163.6650605502,4091,21,51.09
9061.0864,12163.6650605502,4092,20,52.76
9061.0864,12163.6650605502,4093,20,47.87
9061.0864,12163.6650605502,4094,20,35.9
9061.0864,12163.6650605502,4095,20,42.02
9061.0864,12163.6650605502,4096,20,38.44
9061.0864,12163.6650605502,4097,20,38.93
9061.0864,12163.6650605502,4098,20,31.72
9061.0864,12163.6650605502,4099,20,44.54
9061.0864,12163.6650605502,4100,20,29.09
9061.0864,12163.6650605502,4101,20,29.92
9061.0864,12163.6650605502,4102,19,30.98
9061.0864,12163.6650605502,4103,19,39.32
9061.0864,12163.6650605502,4104,19,47.93
9061.0864,12163.6650605502,4105,19,48.14
9061.0864,12163.6650605502,4106,20,54.6
9061.0864,12163.6650605502,4107,21,72.22
9061.0864,12163.6650605502,4108,21,63.72
9061.0864,12163.6650605502,4109,21,64.81
9061.0864,12163.6650605502,4110,21,40.8
9061.0864,12163.6650605502,4111,22,36.19
9061.0864,12163.6650605502,4112,22,48.97
9061.0864,12163.6650605502,4113,23,47.69
9061.0864,12163.6650605502,4114,22,39.61
9061.0864,12163.6650605502,4115,22,56.42
9061.0864,12163.6650605502,4116,22,38.11
9061.0864,12163.6650605502,4117,23,62.01
9061.0864,12163.6650605502,4118,23,42.22
9061.0864,12163.6650605502,4119,24,47.21
9061.0864,12163.6650605502,4120,25,41.19
9061.0864,12163.6650605502,4121,27,69.71
9061.0864,12163.6650605502,4122,27,47.29
9061.0864,12163.6650605502,4123,28,56.06
9061.0864,12163.6650605502,4124,25,49.46
9061.0864,12163.6650605502,4125,26,46.45
9061.0864,12163.6650605502,4126,27,50.96
9061.0864,12163.6650605502,4127,26,48.09
9061.0864,12163.6650605502,4128,26,47.48
9061.0864,12163.6650605502,4129,26,51.83
9061.0864,12163.6650605502,4130,25,28.19
9061.0864,12163.6650605502,4131,25,34.27
9061.0864,12163.6650605502,4132,24,31.74
9061.0864,12163.6650605502,4133,25,45.52
9061.0864,12163.6650605502,4134,25,56.46
9061.0864,12163.6650605502,4135,25,51.5
9061.0864,12163.6650605502,4136,26,58.22
9061.0864,12163.6650605502,4137,25,53.81
9061.0864,12163.6650605502,4138,25,65.2
9061.0864,12163.6650605502,4139,25,55.55
9061.0864,12163.6650605502,4140,25,66.21
9061.0864,12163.6650605502,4141,25,64.19
9061.0864,12163.6650605502,4142,25,70.25
9061.0864,12163.6650605502,4143,25,48.34
9061.0864,12163.6650605502,4144,25,63.6
9061.0864,12163.6650605502,4145,26,72.33
9061.0864,12163.6650605502,4146,26,60.82
9061.0864,12163.6650605502,4147,26,66.93
9061.0864,12163.6650605502,4148,26,63.24
9061.0864,12163.6650605502,4149,24,56.16
9061.0864,12163.6650605502,4150,25,55.66
9061.0864,12163.6650605502,4151,25,52.05
9061.0864,12163.6650605502,4152,24,56.53
9061.0864,12163.6650605502,4153,23,49.5
9061.0864,12163.6650605502,4154,24,60.83
9061.0864,12163.6650605502,4155,26,69.88
9061.0864,12163.6650605502,4156,26,64.07
9061.0864,12163.6650605502,4157,26,73.33
9061.0864,12163.6650605502,4158,26,51.91
9061.0864,12163.6650605502,4159,26,59.01
9061.0864,12163.6650605502,4160,26,44.64
9061.0864,12163.6650605502,4161,26,37.48
9061.0864,12163.6650605502,4162,26,40.65
9061.0864,12163.6650605502,4163,26,55.75
9061.0864,12163.6650605502,4164,26,50.94
9061.0864,12163.6650605502,4165,26,57.45
9061.0864,12163.6650605502,4166,25,55.97
9061.0864,12163.6650605502,4167,25,52.31
9061.0864,12163.6650605502,4168,25,60.07
9061.0864,12163.6650605502,4169,25,65.08
9061.0864,12163.6650605502,4170,25,70.13
9061.0864,12163.6650605502,4171,25,60.46
9061.0864,12163.6650605502,4172,24,72.92
9061.0864,12163.6650605502,4173,25,64.45
9061.0864,12163.6650605502,4174,25,52.19
9061.0864,12163.6650605502,4175,25,38.24
9061.0864,12163.6650605502,4176,25,51.29
9061.0864,12163.6650605502,4177,24,32.96
9061.0864,12163.6650605502,4178,25,22.57
9061.0864,12163.6650605502,4179,25,51.76
9061.0864,12163.6650605502,4180,25,31.43
9061.0864,12163.6650605502,4181,25,40.93
9061.0864,12163.6650605502,4182,25,42.35
9061.0864,12163.6650605502,4183,24,36.09
9061.0864,12163.6650605502,4184,24,42.18
9061.0864,12163.6650605502,4185,24,47.04
9061.0864,12163.6650605502,4186,24,44.65
9061.0864,12163.6650605502,4187,25,63.11
9061.0864,12163.6650605502,4188,25,54.22
9061.0864,12163.6650605502,4189,24,60.92
9061.0864,12163.6650605502,4190,23,78.77
9061.0864,12163.6650605502,4191,23,65.42
9061.0864,12163.6650605502,4192,23,52.99
9061.0864,12163.6650605502,4193,23,55.93
9061.0864,12163.6650605502,4194,24,52.77
9061.0864,12163.6650605502,4195,24,66.77
9061.0864,12163.6650605502,4196,23,53.78
9061.0864,12163.6650605502,4197,24,39.57
9061.0864,12163.6650605502,4198,24,39.57
9061.0864,12163.6650605502,4199,25,39.11
9061.0864,12163.6650605502,4200,25,47.5
9061.0864,12163.6650605502,4201,26,56.43
9061.0864,12163.6650605502,4202,27,62.64
9061.0864,12163.6650605502,4203,27,63.29
9061.0864,12163.6650605502,4204,27,52.43
9061.0864,12163.6650605502,4205,27,57.06
9061.0864,12163.6650605502,4206,27,63.73
9061.0864,12163.6650605502,4207,27,71.18
9061.0864,12163.6650605502,4208,27,60.43
9061.0864,12163.6650605502,4209,27,53.06
9061.0864,12163.6650605502,4210,24,52.41
9061.0864,12163.6650605502,4211,25,50.05
9061.0864,12163.6650605502,4212,23,61.28
9061.0864,12163.6650605502,4213,23,66.31
9061.0864,12163.6650605502,4214,22,33.07
9061.0864,12163.6650605502,4215,23,57.65
9061.0864,12163.6650605502,4216,23,38.57
9061.0864,12163.6650605502,4217,23,50.41
9061.0864,12163.6650605502,4218,23,59.92
9061.0864,12163.6650605502,4219,23,46.09
9061.0864,12163.6650605502,4220,23,47.03
9061.0864,12163.6650605502,4221,23,49.56
9061.0864,12163.6650605502,4222,23,51.1
9061.0864,12163.6650605502,4223,23,60.67
9061.0864,12163.6650605502,4224,23,45.41
9061.0864,12163.6650605502,4225,24,46.23
9061.0864,12163.6650605502,4226,25,43.28
9061.0864,12163.6650605502,4227,25,36.28
9061.0864,12163.6650605502,4228,27,39.97
9061.0864,12163.6650605502,4229,27,37.84
9061.0864,12163.6650605502,4230,28,36.86
9061.0864,12163.6650605502,4231,29,56.94
9061.0864,12163.6650605502,4232,29,44.79
9061.0864,12163.6650605502,4233,29,52.62
9061.0864,12163.6650605502,4234,28,53.61
9061.0864,12163.6650605502,4235,28,54.22
9061.0864,12163.6650605502,4236,28,55.67
9061.0864,12163.6650605502,4237,27,65.13
9061.0864,12163.6650605502,4238,26,50.5
9061.0864,12163.6650605502,4239,26,52.97
9061.0864,12163.6650605502,4240,27,57.42
9061.0864,12163.6650605502,4241,27,58.83
9061.0864,12163.6650605502,4242,26,45.89
9061.0864,12163.6650605502,4243,25,56.52
9061.0864,12163.6650605502,4244,24,48.74
9061.0864,12163.6650605502,4245,24,37.97
9061.0864,12163.6650605502,4246,25,46.69
9061.0864,12163.6650605502,4247,25,40.6
9061.0864,12163.6650605502,4248,27,53.05
9061.0864,12163.6650605502,4249,28,57.89
9061.0864,12163.6650605502,4250,28,62.53
9061.0864,12163.6650605502,4251,28,55.91
9061.0864,12163.6650605502,4252,26,49.3
9061.0864,12163.6650605502,4253,26,67.55
9061.0864,12163.6650605502,4254,26,61.24
9061.0864,12163.6650605502,4255,26,65.04
9061.0864,12163.6650605502,4256,25,40.82
9061.0864,12163.6650605502,4257,25,52.24
9061.0864,12163.6650605502,4258,23,46.65
9061.0864,12163.6650605502,4259,22,54.1
9061.0864,12163.6650605502,4260,22,65.52
9061.0864,12163.6650605502,4261,21,65.16
9061.0864,12163.6650605502,4262,21,68.93
9061.0864,12163.6650605502,4263,21,42.67
9061.0864,12163.6650605502,4264,21,44.71
9061.0864,12163.6650605502,4265,21,42.79
9061.0864,12163.6650605502,4266,22,49.14
9061.0864,12163.6650605502,4267,22,43.33
9061.0864,12163.6650605502,4268,21,33.69
9061.0864,12163.6650605502,4269,21,48.97
9061.0864,12163.6650605502,4270,22,50.74
9061.0864,12163.6650605502,4271,22,30.15
9061.0864,12163.6650605502,4272,21,45.19
9061.0864,12163.6650605502,4273,20,32.81
9061.0864,12163.6650605502,4274,21,40.24
9061.0864,12163.6650605502,4275,21,37.5
9061.0864,12163.6650605502,4276,22,51.94
9061.0864,12163.6650605502,4277,22,40.45
9061.0864,12163.6650605502,4278,22,42.4
9061.0864,12163.6650605502,4279,23,51.76
9061.0864,12163.6650605502,4280,23,44.29
9061.0864,12163.6650605502,4281,23,61.21
9061.0864,12163.6650605502,4282,23,57.6
9061.0864,12163.6650605502,4283,23,33.44
9061.0864,12163.6650605502,4284,23,41.67
9061.0864,12163.6650605502,4285,23,36.07
9061.0864,12163.6650605502,4286,23,38.63
9061.0864,12163.6650605502,4287,24,45.42
9061.0864,12163.6650605502,4288,24,36.51
9061.0864,12163.6650605502,4289,24,35.62
9061.0864,12163.6650605502,4290,24,38.16
9061.0864,12163.6650605502,4291,24,49.76
9061.0864,12163.6650605502,4292,24,22.34
9061.0864,12163.6650605502,4293,24,38.55
9061.0864,12163.6650605502,4294,24,50.87
9061.0864,12163.6650605502,4295,24,47.03
9061.0864,12163.6650605502,4296,23,47.57
9061.0864,12163.6650605502,4297,22,33.16
9061.0864,12163.6650605502,4298,22,38.57
9061.0864,12163.6650605502,4299,22,33.28
9061.0864,12163.6650605502,4300,22,44.29
9061.0864,12163.6650605502,4301,20,48.03
9061.0864,12163.6650605502,4302,20,55.6
9061.0864,12163.6650605502,4303,19,44.46
9061.0864,12163.6650605502,4304,19,33.6
9061.0864,12163.6650605502,4305,18,44.65
9061.0864,12163.6650605502,4306,18,44.47
9061.0864,12163.6650605502,4307,18,40.07
9061.0864,12163.6650605502,4308,18,47.63
9061.0864,12163.6650605502,4309,18,44.51
9061.0864,12163.6650605502,4310,19,46.57
9061.0864,12163.6650605502,4311,18,29.34
9061.0864,12163.6650605502,4312,18,30.82
9061.0864,12163.6650605502,4313,18,24.04
9061.0864,12163.6650605502,4314,17,32.56
9061.0864,12163.6650605502,4315,17,32.09
9061.0864,12163.6650605502,4316,17,19.35
9061.0864,12163.6650605502,4317,16,19.15
9061.0864,12163.6650605502,4318,15,27.29
9061.0864,12163.6650605502,4319,15,34.61
9061.0864,12163.6650605502,4320,15,34.79
9061.0864,12163.6650605502,4321,15,34.81
9061.0864,12163.6650605502,4322,17,52.32
9061.0864,12163.6650605502,4323,17,37.68
9061.0864,12163.6650605502,4324,17,48.01
9061.0864,12163.6650605502,4325,16,33.27
9061.0864,12163.6650605502,4326,17,56.83
9061.0864,12163.6650605502,4327,17,57.36
9061.0864,12163.6650605502,4328,17,49.52
9061.0864,12163.6650605502,4329,16,51.18
9061.0864,12163.6650605502,4330,16,47.32
9061.0864,12163.6650605502,4331,16,47.37
9061.0864,12163.6650605502,4332,17,35.15
9061.0864,12163.6650605502,4333,18,46.58
9061.0864,12163.6650605502,4334,18,28.4
9061.0864,12163.6650605502,4335,19,44.39
9061.0864,12163.6650605502,4336,19,25.48
9061.0864,12163.6650605502,4337,20,31.33
9061.0864,12163.6650605502,4338,20,23.3
9061.0864,12163.6650605502,4339,21,54.66
9061.0864,12163.6650605502,4340,20,40.39
9061.0864,12163.6650605502,4341,20,45.57
9061.0864,12163.6650605502,4342,20,44.94
9061.0864,12163.6650605502,4343,20,50.13
9061.0864,12163.6650605502,4344,21,49.19
9061.0864,12163.6650605502,4345,21,35.2
9061.0864,12163.6650605502,4346,20,36.71
9061.0864,12163.6650605502,4347,19,44.97
9061.0864,12163.6650605502,4348,18,41.58
9061.0864,12163.6650605502,4349,18,50.28
9061.0864,12163.6650605502,4350,18,37.34
9061.0864,12163.6650605502,4351,19,31.3
9061.0864,12163.6650605502,4352,20,19.21
9061.0864,12163.6650605502,4353,19,36.63
9061.0864,12163.6650605502,4354,20,22.34
9061.0864,12163.6650605502,4355,20,22.73
9061.0864,12163.6650605502,4356,20,37.0
9061.0864,12163.6650605502,4357,20,26.75
9061.0864,12163.6650605502,4358,20,31.91
9061.0864,12163.6650605502,4359,21,37.9
9061.0864,12163.6650605502,4360,21,36.04
9061.0864,12163.6650605502,4361,20,34.81
9061.0864,12163.6650605502,4362,19,30.54
9061.0864,12163.6650605502,4363,19,36.29
9061.0864,12163.6650605502,4364,19,32.07
9061.0864,12163.6650605502,4365,19,30.16
9061.0864,12163.6650605502,4366,20,28.68
9061.0864,12163.6650605502,4367,21,31.19
9061.0864,12163.6650605502,4368,21,29.04
9061.0864,12163.6650605502,4369,21,37.47
9061.0864,12163.6650605502,4370,21,41.56
9061.0864,12163.6650605502,4371,21,43.79
9061.0864,12163.6650605502,4372,21,51.37
9061.0864,12163.6650605502,4373,21,28.68
9061.0864,12163.6650605502,4374,21,46.62
9061.0864,12163.6650605502,4375,21,35.88
9061.0864,12163.6650605502,4376,21,39.16
9061.0864,12163.6650605502,4377,20,37.53
9061.0864,12163.6650605502,4378,19,38.1
9061.0864,12163.6650605502,4379,19,33.35
9061.0864,12163.6650605502,4380,20,27.74
9061.0864,12163.6650605502,4381,20,32.46
9061.0864,12163.6650605502,4382,18,24.96
9061.0864,12163.6650605502,4383,18,42.67
9061.0864,12163.6650605502,4384,18,30.88
9061.0864,12163.6650605502,4385,18,32.57
9061.0864,12163.6650605502,4386,18,47.1
9061.0864,12163.6650605502,4387,18,39.86
9061.0864,12163.6650605502,4388,18,40.86
9061.0864,12163.6650605502,4389,18,42.47
9061.0864,12163.6650605502,4390,17,30.21
9061.0864,12163.6650605502,4391,17,33.49
9061.0864,12163.6650605502,4392,16,25.94
9061.0864,12163.6650605502,4393,17,25.63
9061.0864,12163.6650605502,4394,18,46.58
9061.0864,12163.6650605502,4395,19,26.86
9061.0864,12163.6650605502,4396,20,49.23
9061.0864,12163.6650605502,4397,20,39.88
9061.0864,12163.6650605502,4398,19,44.29
9061.0864,12163.6650605502,4399,19,27.97
9061.0864,12163.6650605502,4400,18,35.32
9061.0864,12163.6650605502,4401,18,29.48
9061.0864,12163.6650605502,4402,17,29.87
9061.0864,12163.6650605502,4403,18,23.84
9061.0864,12163.6650605502,4404,18,31.91
9061.0864,12163.6650605502,4405,19,42.65
9061.0864,12163.6650605502,4406,20,32.53
9061.0864,12163.6650605502,4407,19,35.21
9061.0864,12163.6650605502,4408,19,46.35
9061.0864,12163.6650605502,4409,18,28.58
9061.0864,12163.6650605502,4410,19,39.28
9061.0864,12163.6650605502,4411,20,32.11
9061.0864,12163.6650605502,4412,20,33.4
9061.0864,12163.6650605502,4413,21,33.9
9061.0864,12163.6650605502,4414,21,37.88
9061.0864,12163.6650605502,4415,21,36.28
9061.0864,12163.6650605502,4416,21,31.21
9061.0864,12163.6650605502,4417,22,54.72
9061.0864,12163.6650605502,4418,23,46.94
9061.0864,12163.6650605502,4419,23,62.15
9061.0864,12163.6650605502,4420,23,47.82
9061.0864,12163.6650605502,4421,24,52.1
9061.0864,12163.6650605502,4422,24,51.71
9061.0864,12163.6650605502,4423,24,44.47
9061.0864,12163.6650605502,4424,24,48.93
9061.0864,12163.6650605502,4425,24,51.39
9061.0864,12163.6650605502,4426,24,49.63
9061.0864,12163.6650605502,4427,26,51.4
9061.0864,12163.6650605502,4428,26,47.06
9061.0864,12163.6650605502,4429,29,61.46
9061.0864,12163.6650605502,4430,29,57.75
9061.0864,12163.6650605502,4431,29,43.87
9061.0864,12163.6650605502,4432,28,34.98
9061.0864,12163.6650605502,4433,28,40.54
9061.0864,12163.6650605502,4434,29,34.59
9061.0864,12163.6650605502,4435,29,56.14
9061.0864,12163.6650605502,4436,29,59.44
9061.0864,12163.6650605502,4437,29,49.47
9061.0864,12163.6650605502,4438,30,57.35
9061.0864,12163.6650605502,4439,30,46.34
9061.0864,12163.6650605502,4440,28,50.55
9061.0864,12163.6650605502,4441,28,62.3
9061.0864,12163.6650605502,4442,28,66.13
9061.0864,12163.6650605502,4443,29,54.31
9061.0864,12163.6650605502,4444,29,66.75
9061.0864,12163.6650605502,4445,29,69.03
9061.0864,12163.6650605502,4446,29,57.09
9061.0864,12163.6650605502,4447,29,63.08
9061.0864,12163.6650605502,4448,30,60.16
9061.0864,12163.6650605502,4449,30,99.87
